,opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,cluster,series,sales_price,manager,regional_office
7432,W48N7MRO,Darcel Schlecht,GTX Plus Pro,Rundofase,Lost,2017-10-11,2017-10-13,0.0,,,,Melvin Marxen,Central
7433,X4LSK4OE,Darcel Schlecht,GTX Plus Pro,Treequote,Won,2017-10-11,2017-11-03,6182.0,1.0,,,Melvin Marxen,Central
7434,M1ZZYSTB,Donn Cantrell,GTXPro,Bubba Gump,Won,2017-10-11,2017-10-12,4763.0,1.0,,,Rocco Neubert,East
7435,0UOIGVEO,Donn Cantrell,MG Advanced,Gekko & Co,Won,2017-10-11,2017-10-20,3024.0,1.0,,,Rocco Neubert,East
7436,AK9OXW30,Garret Kinder,MG Special,Ganjaflex,Lost,2017-10-11,2017-10-12,0.0,,,,Cara Losch,East
7437,CFGYG1EC,James Ascencio,GTX Basic,Green-Plus,Lost,2017-10-11,2017-10-13,0.0,,,,Summer Sewald,West
7438,TS3P4VMD,James Ascencio,GTX Plus Pro,Goodsilron,Won,2017-10-11,2017-10-19,6751.0,1.0,,,Summer Sewald,West
7439,8PEB9FHX,James Ascencio,MG Special,Goodsilron,Won,2017-10-11,2017-10-18,54.0,0.0,,,Summer Sewald,West
7440,V1YT1LP1,Jonathan Berthelot,GTX Basic,Stanredtax,Won,2017-10-11,2017-12-25,592.0,0.0,,,Melvin Marxen,Central
7441,DTIZX4YN,Jonathan Berthelot,GTX Plus Basic,Cancity,Won,2017-10-11,2017-10-22,969.0,0.0,,,Melvin Marxen,Central
7442,KMBY0IGV,Kami Bicknell,MG Special,Dalttechnology,Won,2017-10-11,2017-10-12,48.0,0.0,,,Summer Sewald,West
7443,XULGG5K8,Kary Hendrixson,GTX Basic,Konex,Lost,2017-10-11,2017-10-13,0.0,,,,Summer Sewald,West
7444,KP8ZZ3Y6,Kary Hendrixson,GTX Plus Basic,Labdrill,Lost,2017-10-11,2017-12-23,0.0,,,,Summer Sewald,West
7445,SBF5S7LF,Kary Hendrixson,GTX Plus Pro,Hatfan,Won,2017-10-11,2017-10-21,6555.0,1.0,,,Summer Sewald,West
7446,YIA65LM2,Lajuana Vencill,MG Advanced,Treequote,Lost,2017-10-11,2017-10-19,0.0,,,,Dustin Brinkmann,Central
7447,8SLDCS0F,Markita Hansen,MG Special,,Engaging,2017-10-11,,,,,,Celia Rouche,West
7448,TVBY6CND,Marty Freudenburg,GTX Plus Pro,Bioholding,Won,2017-10-11,2017-12-15,5271.0,1.0,,,Melvin Marxen,Central
7449,OHOWVHYX,Rosalina Dieter,MG Advanced,Zoomit,Engaging,2017-10-11,,,,,,Celia Rouche,West
7450,EC9H6XHB,Rosie Papadopoulos,MG Special,Kan-code,Lost,2017-10-11,2017-11-22,0.0,,,,Cara Losch,East
7451,47QKNXLO,Rosie Papadopoulos,GTX Basic,Yearin,Won,2017-10-11,2017-12-10,472.0,0.0,,,Cara Losch,East
7452,VW2PJALW,Versie Hillebrand,GTX Plus Pro,Cancity,Won,2017-10-11,2017-11-29,5211.0,1.0,,,Dustin Brinkmann,Central
7453,GVLIYD9A,Vicki Laflamme,GTX Basic,Y-corporation,Won,2017-10-11,2017-12-11,430.0,0.0,,,Celia Rouche,West
7454,F761DF0M,Zane Levy,GTX Basic,Silis,Engaging,2017-10-11,,,,,,Summer Sewald,West
7455,II1GOQWL,Zane Levy,GTX Basic,Fasehatice,Lost,2017-10-11,2017-10-20,0.0,,,,Summer Sewald,West
7456,4P5BOQB5,Zane Levy,GTXPro,Singletechno,Won,2017-10-11,2017-12-22,4545.0,1.0,,,Summer Sewald,West
7457,QYYOVTHC,Boris Faz,GTX Plus Basic,Umbrella Corporation,Lost,2017-10-12,2017-10-19,0.0,,,,Rocco Neubert,East
7458,4O3EPWFR,Corliss Cosme,GTX Plus Basic,,Engaging,2017-10-12,,,,,,Cara Losch,East
7459,AADN7F5T,Darcel Schlecht,MG Special,Zumgoity,Lost,2017-10-12,2017-10-17,0.0,,,,Melvin Marxen,Central
7460,U8CWFFRH,Jonathan Berthelot,MG Advanced,Ron-tech,Lost,2017-10-12,2017-10-13,0.0,,,,Melvin Marxen,Central
7461,35HVN8Q3,Jonathan Berthelot,GTX Basic,Scottech,Won,2017-10-12,2017-10-21,528.0,0.0,,,Melvin Marxen,Central
7462,PNNZM0OZ,Jonathan Berthelot,GTXPro,Conecom,Won,2017-10-12,2017-12-28,5064.0,1.0,,,Melvin Marxen,Central
7463,UYZQCWAC,Jonathan Berthelot,MG Advanced,Conecom,Won,2017-10-12,2017-12-06,3203.0,1.0,,,Melvin Marxen,Central
7464,K0YFUK4X,Kami Bicknell,GTX Basic,Scotfind,Won,2017-10-12,2017-11-02,549.0,0.0,,,Summer Sewald,West
7465,TUL0TZSR,Kary Hendrixson,GTX Basic,Dalttechnology,Won,2017-10-12,2017-10-23,594.0,0.0,,,Summer Sewald,West
7466,LS2A22IA,Lajuana Vencill,GTX Basic,Globex Corporation,Lost,2017-10-12,2017-10-21,0.0,,,,Dustin Brinkmann,Central
7467,L5K0S1U3,Lajuana Vencill,GTX Basic,Globex Corporation,Lost,2017-10-12,2017-10-22,0.0,,,,Dustin Brinkmann,Central
7468,82LY53FE,Markita Hansen,GTX Basic,Labdrill,Won,2017-10-12,2017-11-01,529.0,0.0,,,Celia Rouche,West
7469,XRJTRP20,Maureen Marcano,GTXPro,Fasehatice,Won,2017-10-12,2017-10-17,4505.0,1.0,,,Summer Sewald,West
7470,D00FIU21,Moses Frase,GTX Basic,Finhigh,Won,2017-10-12,2017-12-11,457.0,0.0,,,Dustin Brinkmann,Central
7471,C48I5WD9,Moses Frase,MG Advanced,Warephase,Won,2017-10-12,2017-10-13,3090.0,1.0,,,Dustin Brinkmann,Central
7472,HG0N3NJ4,Reed Clapper,MG Special,Zencorporation,Won,2017-10-12,2017-10-14,53.0,0.0,,,Rocco Neubert,East
7473,5ZUKTSJV,Violet Mclelland,GTX Plus Basic,Gekko & Co,Won,2017-10-12,2017-10-17,1004.0,0.0,,,Cara Losch,East
7474,CD5B8P8U,Zane Levy,MG Advanced,Hottechi,Lost,2017-10-12,2017-10-19,0.0,,,,Summer Sewald,West
7475,MBYY3F5P,Zane Levy,GTX Basic,J-Texon,Won,2017-10-12,2017-10-21,696.0,0.0,,,Summer Sewald,West
7476,0V9YEQDU,Anna Snelling,MG Special,Treequote,Lost,2017-10-13,2017-10-22,0.0,,,,Dustin Brinkmann,Central
7477,76GEYK0T,Cassey Cress,GTX Plus Basic,Opentech,Won,2017-10-13,2017-10-23,888.0,0.0,,,Rocco Neubert,East
7478,0QUXNGR1,Cecily Lampkin,MG Advanced,Warephase,Lost,2017-10-13,2017-10-18,0.0,,,,Dustin Brinkmann,Central
7479,4N9E1F86,Corliss Cosme,GTX Plus Basic,Zathunicon,Lost,2017-10-13,2017-10-20,0.0,,,,Cara Losch,East
7480,895XMROB,Corliss Cosme,GTX Plus Pro,Yearin,Lost,2017-10-13,2017-11-21,0.0,,,,Cara Losch,East
7481,LFMLZPA5,Daniell Hammack,GTXPro,Konex,Lost,2017-10-13,2017-10-22,0.0,,,,Rocco Neubert,East
7482,H54N095V,Darcel Schlecht,GTXPro,Gogozoom,Won,2017-10-13,2017-10-24,4767.0,1.0,,,Melvin Marxen,Central
7483,FQPECFYO,Darcel Schlecht,GTXPro,Hottechi,Won,2017-10-13,2017-12-20,4869.0,1.0,,,Melvin Marxen,Central
7484,933OT3AE,Darcel Schlecht,MG Advanced,Ron-tech,Won,2017-10-13,2017-10-14,3475.0,1.0,,,Melvin Marxen,Central
7485,5HDKACI4,Donn Cantrell,GTX Basic,Initech,Lost,2017-10-13,2017-10-15,0.0,,,,Rocco Neubert,East
7486,GVEUKZ72,Donn Cantrell,MG Special,Donware,Lost,2017-10-13,2017-12-09,0.0,,,,Rocco Neubert,East
7487,YHOVVBSP,Donn Cantrell,MG Advanced,Kan-code,Lost,2017-10-13,2017-12-10,0.0,,,,Rocco Neubert,East
7488,ZN6HXJ5F,Hayden Neloms,GTX Plus Basic,Rantouch,Lost,2017-10-13,2017-10-20,0.0,,,,Celia Rouche,West
7489,3IQ19UZ2,Hayden Neloms,MG Advanced,Kan-code,Won,2017-10-13,2017-10-14,3250.0,1.0,,,Celia Rouche,West
7490,R2CG5WED,James Ascencio,GTX Plus Pro,Singletechno,Lost,2017-10-13,2017-12-03,0.0,,,,Summer Sewald,West
7491,QCBO7C6E,Kami Bicknell,GTX Plus Basic,,Engaging,2017-10-13,,,,,,Summer Sewald,West
7492,ORYORRQV,Kary Hendrixson,GTX Basic,Hottechi,Engaging,2017-10-13,,,,,,Summer Sewald,West
7493,NGG8O0JX,Markita Hansen,GTX Basic,,Engaging,2017-10-13,,,,,,Celia Rouche,West
7494,GH0FU105,Markita Hansen,MG Advanced,Nam-zim,Lost,2017-10-13,2017-10-18,0.0,,,,Celia Rouche,West
7495,NDIZ18GW,Maureen Marcano,MG Advanced,Cheers,Lost,2017-10-13,2017-10-25,0.0,,,,Summer Sewald,West
7496,BRIOGGKC,Moses Frase,MG Advanced,Inity,Lost,2017-10-13,2017-11-29,0.0,,,,Dustin Brinkmann,Central
7497,GZYL4SG1,Moses Frase,GTX Plus Basic,Rangreen,Won,2017-10-13,2017-10-26,978.0,0.0,,,Dustin Brinkmann,Central
7498,7ZASHEBX,Reed Clapper,MG Special,Bubba Gump,Won,2017-10-13,2017-12-14,49.0,0.0,,,Rocco Neubert,East
7499,WJ9JNMJ2,Versie Hillebrand,MG Special,Stanredtax,Won,2017-10-13,2017-10-24,49.0,0.0,,,Dustin Brinkmann,Central
7500,N3OWNMD3,Vicki Laflamme,GTX Plus Pro,Xx-holding,Lost,2017-10-13,2017-10-22,0.0,,,,Celia Rouche,West
7501,8U3LICIW,Vicki Laflamme,GTX Basic,Hottechi,Won,2017-10-13,2017-12-10,563.0,0.0,,,Celia Rouche,West
7502,JALBPRSF,Violet Mclelland,GTX Plus Basic,Umbrella Corporation,Lost,2017-10-13,2017-10-21,0.0,,,,Cara Losch,East
7503,0E1HHXGB,Violet Mclelland,MG Special,Donware,Lost,2017-10-13,2017-10-15,0.0,,,,Cara Losch,East
7504,MJXPSHYT,Violet Mclelland,MG Special,Zencorporation,Won,2017-10-13,2017-10-24,53.0,0.0,,,Cara Losch,East
7505,AF8SULB0,Cecily Lampkin,GTX Plus Basic,Rangreen,Won,2017-10-14,2017-10-26,1168.0,0.0,,,Dustin Brinkmann,Central
7506,N8BM4XEP,Corliss Cosme,GTX Basic,The New York Inquirer,Won,2017-10-14,2017-11-17,560.0,0.0,,,Cara Losch,East
7507,FZGBRGHF,Daniell Hammack,GTX Plus Basic,Gekko & Co,Lost,2017-10-14,2017-12-30,0.0,,,,Rocco Neubert,East
7508,36PET9WM,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-10-14,2017-10-15,0.0,,,,Melvin Marxen,Central
7509,GRO3S3HV,Darcel Schlecht,MG Special,Bioholding,Lost,2017-10-14,2017-10-21,0.0,,,,Melvin Marxen,Central
7510,KG9R5M1Y,Darcel Schlecht,GTXPro,Dontechi,Won,2017-10-14,2017-10-18,4810.0,1.0,,,Melvin Marxen,Central
7511,R0S5FZ1G,Donn Cantrell,MG Special,Donware,Lost,2017-10-14,2017-11-01,0.0,,,,Rocco Neubert,East
7512,3W1Y39BY,Donn Cantrell,GTXPro,Silis,Won,2017-10-14,2017-10-24,4521.0,1.0,,,Rocco Neubert,East
7513,G58GOO4N,Garret Kinder,GTX Basic,Opentech,Lost,2017-10-14,2017-10-18,0.0,,,,Cara Losch,East
7514,JF0F2J5W,Garret Kinder,GTX Plus Basic,Donquadtech,Lost,2017-10-14,2017-10-15,0.0,,,,Cara Losch,East
7515,93AE6QM4,Hayden Neloms,GTX Plus Basic,Hatfan,Won,2017-10-14,2017-10-15,881.0,0.0,,,Celia Rouche,West
7516,0YM4VJDP,James Ascencio,GTX Basic,Finjob,Lost,2017-10-14,2017-11-30,0.0,,,,Summer Sewald,West
7517,ICD9OMSF,Jonathan Berthelot,GTX Basic,Conecom,Won,2017-10-14,2017-10-22,472.0,0.0,,,Melvin Marxen,Central
7518,IHJEX21Z,Kami Bicknell,GTX Basic,Newex,Won,2017-10-14,2017-12-03,562.0,0.0,,,Summer Sewald,West
7519,8JORJ1SS,Lajuana Vencill,GTX Basic,Conecom,Lost,2017-10-14,2017-10-20,0.0,,,,Dustin Brinkmann,Central
7520,0NKINI7S,Lajuana Vencill,MG Special,Toughzap,Won,2017-10-14,2017-10-16,42.0,0.0,,,Dustin Brinkmann,Central
7521,QFLFLCD0,Marty Freudenburg,GTXPro,Streethex,Lost,2017-10-14,2017-10-18,0.0,,,,Melvin Marxen,Central
7522,OB3OK8BQ,Marty Freudenburg,GTX Basic,Dontechi,Won,2017-10-14,2017-12-26,615.0,0.0,,,Melvin Marxen,Central
7523,5S3RN7H2,Niesha Huffines,GTX Plus Basic,Ron-tech,Lost,2017-10-14,2017-12-31,0.0,,,,Melvin Marxen,Central
7524,6YCRJK5W,Rosalina Dieter,MG Advanced,Newex,Lost,2017-10-14,2017-10-23,0.0,,,,Celia Rouche,West
7525,FDMK85GD,Versie Hillebrand,MG Special,Scottech,Won,2017-10-14,2017-10-22,58.0,0.0,,,Dustin Brinkmann,Central
7526,DYYJW46L,Vicki Laflamme,GTX Plus Pro,,Engaging,2017-10-14,,,,,,Celia Rouche,West
7527,EVKQXZV6,Vicki Laflamme,MG Special,Green-Plus,Lost,2017-10-14,2017-11-01,0.0,,,,Celia Rouche,West
7528,IDO6PU1B,Zane Levy,GTX Plus Pro,Hatfan,Lost,2017-10-14,2017-10-23,0.0,,,,Summer Sewald,West
7529,CYAL1N0B,Zane Levy,GTXPro,Xx-holding,Won,2017-10-14,2017-10-15,4882.0,1.0,,,Summer Sewald,West
7530,9GSBUJMH,Anna Snelling,MG Special,Isdom,Lost,2017-10-15,2017-10-24,0.0,,,,Dustin Brinkmann,Central
7531,XSTGL252,Cassey Cress,GTXPro,Toughzap,Engaging,2017-10-15,,,,,,Rocco Neubert,East
7532,ECB42PGL,Cassey Cress,GTX Plus Pro,Zotware,Lost,2017-10-15,2017-10-24,0.0,,,,Rocco Neubert,East
7533,PYIP2H5Z,Cecily Lampkin,MG Advanced,Streethex,Lost,2017-10-15,2017-10-16,0.0,,,,Dustin Brinkmann,Central
7534,129P48QP,Daniell Hammack,GTX Plus Pro,Ganjaflex,Lost,2017-10-15,2017-10-25,0.0,,,,Rocco Neubert,East
7535,BUFF2EP5,Daniell Hammack,GTXPro,Kinnamplus,Won,2017-10-15,2017-11-01,5113.0,1.0,,,Rocco Neubert,East
7536,IQRA0Q8C,Darcel Schlecht,GTX Plus Basic,Ron-tech,Won,2017-10-15,2017-10-16,1154.0,0.0,,,Melvin Marxen,Central
7537,14P6935C,Darcel Schlecht,GTXPro,Dontechi,Won,2017-10-15,2017-10-16,4885.0,1.0,,,Melvin Marxen,Central
7538,U220GK9W,Darcel Schlecht,GTXPro,Streethex,Won,2017-10-15,2017-10-16,4936.0,1.0,,,Melvin Marxen,Central
7539,03R1VC7O,Donn Cantrell,GTX Plus Basic,Condax,Won,2017-10-15,2017-10-28,1062.0,0.0,,,Rocco Neubert,East
7540,LUFR7MJC,Gladys Colclough,GTXPro,Codehow,Lost,2017-10-15,2017-10-19,0.0,,,,Melvin Marxen,Central
7541,8EX2PGAY,Hayden Neloms,MG Special,Faxquote,Lost,2017-10-15,2017-10-21,0.0,,,,Celia Rouche,West
7542,C0H6SU2X,Hayden Neloms,GTX Plus Basic,Groovestreet,Won,2017-10-15,2017-12-20,954.0,0.0,,,Celia Rouche,West
7543,94JOUSW7,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-10-15,2017-10-23,0.0,,,,Summer Sewald,West
7544,9RC58SP0,Kary Hendrixson,GTX Basic,Konex,Lost,2017-10-15,2017-10-26,0.0,,,,Summer Sewald,West
7545,XFNYWN7B,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-10-15,2017-10-16,868.0,0.0,,,Summer Sewald,West
7546,6NFIUDKS,Kary Hendrixson,GTX Plus Pro,Doncon,Won,2017-10-15,2017-11-26,5867.0,1.0,,,Summer Sewald,West
7547,4TD018BE,Kary Hendrixson,GTXPro,Fasehatice,Won,2017-10-15,2017-10-16,5344.0,1.0,,,Summer Sewald,West
7548,SWKGC34P,Lajuana Vencill,MG Special,dambase,Lost,2017-10-15,2017-10-21,0.0,,,,Dustin Brinkmann,Central
7549,C3Y94J5R,Marty Freudenburg,GTX Plus Pro,Globex Corporation,Lost,2017-10-15,2017-10-24,0.0,,,,Melvin Marxen,Central
7550,2H45C9FK,Marty Freudenburg,GTXPro,Streethex,Lost,2017-10-15,2017-10-23,0.0,,,,Melvin Marxen,Central
7551,LFM4SMIA,Moses Frase,GTX Plus Pro,Codehow,Won,2017-10-15,2017-10-23,5449.0,1.0,,,Dustin Brinkmann,Central
7552,MEXK5KU6,Reed Clapper,MG Advanced,The New York Inquirer,Lost,2017-10-15,2017-12-27,0.0,,,,Rocco Neubert,East
7553,UDXS7H12,Reed Clapper,GTX Plus Pro,Initech,Won,2017-10-15,2017-11-28,4500.0,1.0,,,Rocco Neubert,East
7554,4G61Z1HD,Versie Hillebrand,MG Special,Inity,Lost,2017-10-15,2017-10-25,0.0,,,,Dustin Brinkmann,Central
7555,X4KAK55N,Wilburn Farren,MG Special,Sumace,Won,2017-10-15,2017-10-23,51.0,0.0,,,Cara Losch,East
7556,AHOYDL01,Zane Levy,GTX Plus Pro,Dalttechnology,Won,2017-10-15,2017-10-23,6637.0,1.0,,,Summer Sewald,West
7557,R5ILWVDD,Anna Snelling,MG Special,Stanredtax,Won,2017-10-16,2017-12-13,57.0,0.0,,,Dustin Brinkmann,Central
7558,J5WP57XS,Cecily Lampkin,GTX Plus Basic,Statholdings,Won,2017-10-16,2017-11-03,990.0,0.0,,,Dustin Brinkmann,Central
7559,VPD4G16I,Corliss Cosme,GTXPro,Zencorporation,Won,2017-10-16,2017-10-17,4247.0,1.0,,,Cara Losch,East
7560,Z173R82Y,Daniell Hammack,GTX Plus Basic,Sumace,Won,2017-10-16,2017-12-25,1008.0,0.0,,,Rocco Neubert,East
7561,TFGC7TPF,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-10-16,2017-10-19,0.0,,,,Melvin Marxen,Central
7562,03X37HOO,Darcel Schlecht,MG Special,Zumgoity,Lost,2017-10-16,2017-10-17,0.0,,,,Melvin Marxen,Central
7563,OWGXQLJS,Darcel Schlecht,GTXPro,Ron-tech,Won,2017-10-16,2017-10-25,4834.0,1.0,,,Melvin Marxen,Central
7564,Y4SN1R3L,Darcel Schlecht,MG Advanced,Conecom,Won,2017-10-16,2017-10-17,3490.0,1.0,,,Melvin Marxen,Central
7565,CX3PZ8DP,Donn Cantrell,GTX Basic,Initech,Lost,2017-10-16,2017-10-26,0.0,,,,Rocco Neubert,East
7566,V7DY5VAP,Gladys Colclough,MG Special,Codehow,Lost,2017-10-16,2017-10-24,0.0,,,,Melvin Marxen,Central
7567,JLB353E4,Hayden Neloms,MG Advanced,Cheers,Won,2017-10-16,2017-10-20,3744.0,1.0,,,Celia Rouche,West
7568,KOK62RF4,Kami Bicknell,GTXPro,Sonron,Lost,2017-10-16,2017-10-22,0.0,,,,Summer Sewald,West
7569,8U59BH8O,Kary Hendrixson,GTX Basic,Faxquote,Lost,2017-10-16,2017-10-26,0.0,,,,Summer Sewald,West
7570,BZR75SK1,Kary Hendrixson,GTX Basic,Singletechno,Lost,2017-10-16,2017-10-21,0.0,,,,Summer Sewald,West
7571,48HBI36Y,Kary Hendrixson,GTX Basic,Nam-zim,Won,2017-10-16,2017-11-12,591.0,0.0,,,Summer Sewald,West
7572,ME7IZ1WY,Kary Hendrixson,MG Special,Dalttechnology,Won,2017-10-16,2017-10-24,48.0,0.0,,,Summer Sewald,West
7573,STC921ZX,Markita Hansen,GTX Plus Basic,Golddex,Won,2017-10-16,2017-10-23,1060.0,0.0,,,Celia Rouche,West
7574,MJRDXH1B,Marty Freudenburg,GTX Plus Basic,Hottechi,Lost,2017-10-16,2017-10-21,0.0,,,,Melvin Marxen,Central
7575,W2QJUK1Y,Moses Frase,GTX Basic,Betatech,Won,2017-10-16,2017-10-28,562.0,0.0,,,Dustin Brinkmann,Central
7576,B05SO4C6,Niesha Huffines,GTX Plus Basic,Hottechi,Lost,2017-10-16,2017-11-19,0.0,,,,Melvin Marxen,Central
7577,MC717WRG,Rosie Papadopoulos,GTXPro,Vehement Capital Partners,Lost,2017-10-16,2017-10-18,0.0,,,,Cara Losch,East
7578,P570QB1D,Versie Hillebrand,MG Special,Isdom,Won,2017-10-16,2017-10-17,57.0,0.0,,,Dustin Brinkmann,Central
7579,IWS4PKPP,Vicki Laflamme,GTX Basic,Green-Plus,Won,2017-10-16,2017-12-21,535.0,0.0,,,Celia Rouche,West
7580,GB3S67FY,Vicki Laflamme,GTXPro,Condax,Won,2017-10-16,2017-10-25,4580.0,1.0,,,Celia Rouche,West
7581,0W8VWJDS,Vicki Laflamme,MG Special,Lexiqvolax,Won,2017-10-16,2017-10-18,56.0,0.0,,,Celia Rouche,West
7582,4ZKFSG5F,Violet Mclelland,GTX Basic,,Engaging,2017-10-16,,,,,,Cara Losch,East
7583,5TCGN3GX,Violet Mclelland,GTX Plus Basic,,Engaging,2017-10-16,,,,,,Cara Losch,East
7584,5J9ELX2Y,Zane Levy,GTX Plus Pro,Goodsilron,Won,2017-10-16,2017-10-23,4942.0,1.0,,,Summer Sewald,West
7585,SQE6KE7V,Anna Snelling,MG Special,dambase,Won,2017-10-17,2017-10-23,55.0,0.0,,,Dustin Brinkmann,Central
7586,LH03MJX5,Boris Faz,GTX Plus Pro,Yearin,Lost,2017-10-17,2017-10-25,0.0,,,,Rocco Neubert,East
7587,0SQM849O,Cassey Cress,GTXPro,Xx-zobam,Won,2017-10-17,2017-10-29,5144.0,1.0,,,Rocco Neubert,East
7588,KXTUVDLU,Corliss Cosme,MG Advanced,Plussunin,Lost,2017-10-17,2017-12-13,0.0,,,,Cara Losch,East
7589,9YOGUMN9,Darcel Schlecht,GTXPro,Rundofase,Lost,2017-10-17,2017-10-24,0.0,,,,Melvin Marxen,Central
7590,C933ZQBB,Darcel Schlecht,GTXPro,Cancity,Won,2017-10-17,2017-10-23,5458.0,1.0,,,Melvin Marxen,Central
7591,G9M9IEQY,Gladys Colclough,GTXPro,Rundofase,Lost,2017-10-17,2017-10-23,0.0,,,,Melvin Marxen,Central
7592,M2VKMZPH,Jonathan Berthelot,GTXPro,Stanredtax,Won,2017-10-17,2017-10-19,5046.0,1.0,,,Melvin Marxen,Central
7593,Y6NI5EBV,Kami Bicknell,GTX Plus Basic,,Engaging,2017-10-17,,,,,,Summer Sewald,West
7594,OFC7ZTU8,Kami Bicknell,GTXPro,,Engaging,2017-10-17,,,,,,Summer Sewald,West
7595,AZCY0HUP,Markita Hansen,GTX Basic,Hatfan,Lost,2017-10-17,2017-10-23,0.0,,,,Celia Rouche,West
7596,7CMG05CY,Markita Hansen,MG Special,Goodsilron,Lost,2017-10-17,2017-10-26,0.0,,,,Celia Rouche,West
7597,KDNNV952,Markita Hansen,MG Special,Nam-zim,Lost,2017-10-17,2017-10-26,0.0,,,,Celia Rouche,West
7598,1UPVYK3H,Marty Freudenburg,MG Special,dambase,Won,2017-10-17,2017-10-26,64.0,0.0,,,Melvin Marxen,Central
7599,MUODVNBC,Versie Hillebrand,MG Special,Betatech,Won,2017-10-17,2017-10-27,54.0,0.0,,,Dustin Brinkmann,Central
7600,02G0NJCN,Vicki Laflamme,MG Special,Xx-holding,Won,2017-10-17,2017-10-26,68.0,0.0,,,Celia Rouche,West
7601,76V79SHZ,Violet Mclelland,GTX Plus Basic,Betasoloin,Lost,2017-10-17,2017-10-18,0.0,,,,Cara Losch,East
7602,7JMQM7XK,Violet Mclelland,MG Special,The New York Inquirer,Lost,2017-10-17,2017-10-18,0.0,,,,Cara Losch,East
7603,PIPQZ9SQ,Wilburn Farren,MG Special,Massive Dynamic,Lost,2017-10-17,2017-10-19,0.0,,,,Cara Losch,East
7604,NXHAAD08,Zane Levy,GTX Plus Basic,Kan-code,Won,2017-10-17,2017-12-10,1129.0,0.0,,,Summer Sewald,West
7605,ABMVTEUH,Cassey Cress,MG Advanced,The New York Inquirer,Lost,2017-10-18,2017-10-19,0.0,,,,Rocco Neubert,East
7606,9Q710H4R,Cecily Lampkin,GTX Plus Basic,Inity,Won,2017-10-18,2017-10-20,1200.0,0.0,,,Dustin Brinkmann,Central
7607,4QU2EXEY,Cecily Lampkin,MG Advanced,Globex Corporation,Won,2017-10-18,2017-12-19,3164.0,1.0,,,Dustin Brinkmann,Central
7608,3MKAQ2YI,Corliss Cosme,GTX Plus Basic,Konex,Lost,2017-10-18,2017-10-25,0.0,,,,Cara Losch,East
7609,42CA70FG,Corliss Cosme,MG Advanced,Zotware,Won,2017-10-18,2017-10-26,3225.0,1.0,,,Cara Losch,East
7610,R2C8A8SA,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,2017-10-18,2017-11-05,0.0,,,,Rocco Neubert,East
7611,PY96Q77S,Darcel Schlecht,GTXPro,Rangreen,Won,2017-10-18,2017-10-20,4130.0,1.0,,,Melvin Marxen,Central
7612,6QAWMSU2,Donn Cantrell,GTX Basic,Bluth Company,Lost,2017-10-18,2017-10-24,0.0,,,,Rocco Neubert,East
7613,5B9EIYPP,Donn Cantrell,GTXPro,Donware,Lost,2017-10-18,2017-11-29,0.0,,,,Rocco Neubert,East
7614,Z216TKEU,Elease Gluck,MG Special,Singletechno,Won,2017-10-18,2017-10-20,47.0,0.0,,,Celia Rouche,West
7615,9EHFBSBG,Garret Kinder,GTX Plus Pro,Konex,Won,2017-10-18,2017-10-25,4751.0,1.0,,,Cara Losch,East
7616,6SP45G3T,Gladys Colclough,MG Advanced,Konmatfix,Lost,2017-10-18,2017-10-24,0.0,,,,Melvin Marxen,Central
7617,7U28UXIL,Hayden Neloms,MG Advanced,Green-Plus,Lost,2017-10-18,2017-10-19,0.0,,,,Celia Rouche,West
7618,V2YD7XYV,Hayden Neloms,MG Special,Y-corporation,Won,2017-10-18,2017-12-20,51.0,0.0,,,Celia Rouche,West
7619,1GVU0QTO,Hayden Neloms,MG Advanced,Singletechno,Won,2017-10-18,2017-10-22,3696.0,1.0,,,Celia Rouche,West
7620,QG7RGODO,Kami Bicknell,GTXPro,Plexzap,Lost,2017-10-18,2017-10-26,0.0,,,,Summer Sewald,West
7621,IHBYI8IO,Kami Bicknell,MG Advanced,Groovestreet,Won,2017-10-18,2017-10-24,3536.0,1.0,,,Summer Sewald,West
7622,M5NUUVA4,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2017-10-18,2017-11-22,0.0,,,,Summer Sewald,West
7623,XKYQ16FS,Kary Hendrixson,MG Special,Nam-zim,Lost,2017-10-18,2017-11-05,0.0,,,,Summer Sewald,West
7624,VVM450RP,Kary Hendrixson,MG Special,Plusstrip,Won,2017-10-18,2017-12-17,59.0,0.0,,,Summer Sewald,West
7625,60KWQS2V,Lajuana Vencill,GTX Basic,Funholding,Won,2017-10-18,2017-10-20,474.0,0.0,,,Dustin Brinkmann,Central
7626,1RND0S0B,Marty Freudenburg,MG Special,Bioholding,Won,2017-10-18,2017-10-30,43.0,0.0,,,Melvin Marxen,Central
7627,WI0LMD20,Marty Freudenburg,MG Special,Hottechi,Won,2017-10-18,2017-12-19,60.0,0.0,,,Melvin Marxen,Central
7628,4XPRCRX0,Niesha Huffines,GTX Basic,Treequote,Lost,2017-10-18,2017-10-29,0.0,,,,Melvin Marxen,Central
